CreateDate,Account,CustomerID,CustomerType,AccountNumber,Billing Address,Service Address,ServiceType,RatePlan,AccountStatus
2023-12-29,102452,2178,Residential,RESI-102452,5260 SilverDr  Southbury  Texas USA,5306 LakeAve Pinemouth Texas USA ,Water,fixed-rate,Active
2021-04-06,100802,718,Small Commercial,SMALLCOMM-100802,5267 HillRd  IBuekogdford  Texas USA,5307 ParkPl ZBlgjford Massachusetts USA ,Electric,fixed-rate,Active
2019-03-28,101342,1201,Small Commercial,SMALLCOMM-101342,527 LakeRd  GreenMoredale  Ohio USA,5308 LakeSt Northwood New York USA,Gas,time-of-use,Active
2022-05-15,101872,1662,Small Commercial,SMALLCOMM-101872,5270 OakSt  FairHamton  Ontario Canada,5308 OakBlvd Southridge Delaware USA ,Electric,variable-rate,Closed
2023-07-20,101571,1402,Residential,RESI-101571,5271 CedarTerrace  EastMoreport  Texas USA,5308 OakBlvd Southridge Delaware USA ,Electric,variable-rate,Active
2020-03-05,103666,3275,Residential,RESI-103666,5271 SilverWay  Silverford  Texas USA,5309 RiverCourt WestBridgedale Ontario Canada ,Gas,fixed-rate,Active
2023-07-16,102866,2555,Residential,RESI-102866,5271 SunPl  XRzdxdhill  New Jersey USA,5312 RiverRd FairValeport Ohio USA ,Gas,time-of-use,Active
2019-07-02,100281,256,Residential,RESI-100281,5272 ParkSt  StoneHamside  Texas USA,5319 CedarWay GRlwbgnborough Texas USA ,Electric,time-of-use,Active
2023-06-01,102508,2232,Commercial,COMM-102508,4631 LakeAve  LakeHavenbridge  Texas USA,5319 CedarWay GRlwbgnborough Texas USA ,Electric,variable-rate,Active
2025-06-27,100874,784,Residential,RESI-100874,5278 HillSt  DCuvjvbsobury  Texas USA,532 GrandBlvd Greenmouth Illinois USA ,Electric,variable-rate,Active
2022-11-21,105989,784,Residential,RESI-105989,5278 HillSt  DCuvjvbsobury  Texas USA,5322 SilverSt Southton Texas USA ,Electric,time-of-use,Active
2020-05-10,101133,1016,Residential,RESI-101133,5279 GreenRd  WFjmrrdzmside  Texas USA,5325 QueenTerrace LQjhobury Ontario Canada ,Electric,time-of-use,Active
2023-07-27,103086,2747,Residential,RESI-103086,5279 KingCourt  EOwhbwford  Michigan USA,5328 GrandRd Roseport Maryland USA ,Electric,variable-rate,Active
2020-08-16,100163,149,Residential,RESI-100163,5287 ElmAve  SilverPointview  British Columbia Canada,5331 MapleCourt OakValeport Texas USA ,Electric,time-of-use,Inactive
2019-01-09,104336,3874,Residential,RESI-104336,5288 ElmCourt  FortHamdale  Texas USA,5336 QueenPl Clearville Quebec Canada ,Gas,time-of-use,Closed
2024-04-07,101271,1138,Commercial,COMM-101271,5288 OakLn  RiverGateridge  Texas USA,5338 MapleWay Fortmouth Michigan USA ,Gas,fixed-rate,Active
2023-04-18,100115,102,Small Commercial,SMALLCOMM-100115,5290 SunSt  Newford  Ohio USA,5342 SilverLn Pineport Indiana USA ,Electric,variable-rate,Suspended
2023-12-27,101052,942,Commercial,COMM-101052,8648 MapleDr  Riverbury  New Jersey USA,5347 OakLn NorthBrookcrest Texas USA ,Electric,fixed-rate,Suspended
2020-10-18,100708,635,Residential,RESI-100708,5295 QueenLn  Newridge  New Jersey USA,5347 StoneRd Eastford New Jersey USA,Gas,fixed-rate,Suspended
2021-12-19,103435,3066,Residential,RESI-103435,5296 StoneLn  Oakridge  Quebec Canada,5349 MapleDr Eastcrest Texas USA ,Electric,time-of-use,Active
2020-12-26,105383,4792,Residential,RESI-105383,53 SunWay  Greenwood  Texas USA,535 GreenPl WMydceview Texas USA ,Water,variable-rate,Active
2025-03-08,103485,3113,Residential,RESI-103485,5300 GreenLn  Mountview  Texas USA,535 GreenPl WMydceview Texas USA ,Water,time-of-use,Active
2022-02-14,104215,3769,Small Commercial,SMALLCOMM-104215,5302 QueenPl  EYlyeport  Texas USA,535 PineDr Riverdale British Columbia Canada,Electric,time-of-use,Active
2022-06-11,102713,2418,Residential,RESI-102713,5306 LakeAve  Pinemouth  Texas USA,5350 HillTerrace EastHamton Pennsylvania USA ,Electric,fixed-rate,Closed
2021-09-25,105046,4496,Residential,RESI-105046,5307 ParkPl  ZBlgjford  Massachusetts USA,5350 HillTerrace EastHamton Pennsylvania USA ,Gas,variable-rate,Closed
2019-05-18,101228,1100,Commercial,COMM-101228,5308 LakeSt  Northwood  New York USA,5350 HillTerrace EastHamton Pennsylvania USA ,Electric,variable-rate,Active
2019-05-18,103518,3146,Residential,RESI-103518,5308 OakBlvd  Southridge  Delaware USA,5350 HillTerrace EastHamton Pennsylvania USA ,Electric,fixed-rate,Active
2022-10-26,106050,3146,Residential,RESI-106050,5308 OakBlvd  Southridge  Delaware USA,5354 RiverLn PineHamhill Massachusetts USA ,Gas,time-of-use,Active
2024-04-20,100718,645,Residential,RESI-100718,5309 RiverCourt  WestBridgedale  Ontario Canada,5357 OakDr Stoneside Texas USA ,Gas,time-of-use,Suspended
2024-12-03,101567,1400,Commercial,COMM-101567,5312 RiverRd  FairValeport  Ohio USA,5357 OakDr Stoneside Texas USA ,Gas,variable-rate,Active
2020-08-27,100612,546,Commercial,COMM-100612,5319 CedarWay  GRlwbgnborough  Texas USA,5359 KingDr YSpyosihaven Texas USA ,Gas,variable-rate,Active
2019-05-04,105592,4988,Commercial,COMM-105592,7119 GreenSt  FJffvhill  Texas USA,5360 StoneLn Greenwood Texas USA ,Water,fixed-rate,Inactive
2020-07-10,102504,2229,Residential,RESI-102504,532 GrandBlvd  Greenmouth  Illinois USA,5362 QueenAve ILbhomborough New Jersey USA,Gas,fixed-rate,Active
2021-02-13,104234,3784,Residential,RESI-104234,5322 SilverSt  Southton  Texas USA,5362 SunWay TGlvwowwwood Pennsylvania USA ,Gas,variable-rate,Active
2024-04-10,102462,2188,Residential,RESI-102462,5325 QueenTerrace  LQjhobury  Ontario Canada,5363 KingCourt BQxdpxzuport New Jersey USA,Electric,fixed-rate,Inactive
2022-10-20,104139,3703,Small Commercial,SMALLCOMM-104139,5328 GrandRd  Roseport  Maryland USA,5363 KingCourt BQxdpxzuport New Jersey USA,Electric,time-of-use,Active
2024-06-28,103914,3499,Small Commercial,SMALLCOMM-103914,5331 MapleCourt  OakValeport  Texas USA,5365 QueenDr Mountton Maryland USA ,Electric,fixed-rate,Active
2022-01-19,102280,2026,Residential,RESI-102280,5336 QueenPl  Clearville  Quebec Canada,5366 QueenLn GrandHavenview Indiana USA ,Electric,variable-rate,Suspended
2021-04-22,101304,1165,Commercial,COMM-101304,5338 MapleWay  Fortmouth  Michigan USA,5368 GreenPl JOnlraukborough New Jersey USA,Electric,variable-rate,Suspended
2024-04-05,104039,3610,Small Commercial,SMALLCOMM-104039,5342 SilverLn  Pineport  Indiana USA,5368 SilverDr Lakeview Texas USA ,Gas,time-of-use,Active
2022-08-16,103935,3520,Residential,RESI-103935,5347 OakLn  NorthBrookcrest  Texas USA,537 QueenCourt SouthGatehill Texas USA ,Electric,fixed-rate,Active
2025-08-30,102391,2122,Residential,RESI-102391,5347 StoneRd  Eastford  New Jersey USA,537 QueenCourt SouthGatehill Texas USA ,Electric,time-of-use,Inactive
2024-05-18,100813,729,Residential,RESI-100813,5349 MapleDr  Eastcrest  Texas USA,5372 GreenCourt RiverHavenford Texas USA ,Electric,fixed-rate,Active
2022-03-09,100012,11,Small Commercial,SMALLCOMM-100012,535 GreenPl  WMydceview  Texas USA,5374 GrandBlvd CFmfbhehzland Pennsylvania USA ,Gas,time-of-use,Active
2024-06-08,100113,101,Commercial,COMM-100113,6604 SunWay  NorthBridgeland  Delaware USA,5374 RiverTerrace Greenmont Texas USA ,Electric,time-of-use,Inactive
2025-04-12,100892,799,Residential,RESI-100892,535 PineDr  Riverdale  British Columbia Canada,5378 RiverSt Riverdale New York USA,Gas,variable-rate,Active
2021-06-20,106104,335,Residential,RESI-106104,5350 HillTerrace  EastHamton  Pennsylvania USA,5379 LakeRd YDrbceubborough Texas USA ,Water,fixed-rate,Active
2020-02-14,100375,335,Residential,RESI-100375,5350 HillTerrace  EastHamton  Pennsylvania USA,538 GrandDr PDvjaliwood Texas USA ,Electric,variable-rate,Suspended
2021-04-27,100366,327,Commercial,COMM-100366,8376 RiverTerrace  FortGatemont  Texas USA,538 GrandDr PDvjaliwood Texas USA ,Electric,time-of-use,Active
2022-08-01,103472,3100,Commercial,COMM-103472,8933 PineTerrace  AThzimouth  Maryland USA,5380 HillAve DUabumpjburg Texas USA ,Water,variable-rate,Active
2019-08-08,102044,1814,Small Commercial,SMALLCOMM-102044,5354 RiverLn  PineHamhill  Massachusetts USA,5383 GreenBlvd Oakport Ohio USA ,Electric,fixed-rate,Active
2019-02-18,100341,308,Residential,RESI-100341,5357 OakDr  Stoneside  Texas USA,5383 GreenBlvd Oakport Ohio USA ,Electric,variable-rate,Suspended
2022-04-15,103071,2735,Commercial,COMM-103071,2435 OakBlvd  FIgomlmont  Pennsylvania USA,5384 RiverAve GreenWickdale Texas USA ,Gas,time-of-use,Suspended
2021-12-02,101277,1143,Residential,RESI-101277,5359 KingDr  YSpyosihaven  Texas USA,5384 RiverAve GreenWickdale Texas USA ,Electric,time-of-use,Active
2024-05-23,101620,1445,Small Commercial,SMALLCOMM-101620,5360 StoneLn  Greenwood  Texas USA,5388 SunAve FairHamridge Alberta Canada ,Electric,fixed-rate,Active
2020-08-30,104338,3876,Small Commercial,SMALLCOMM-104338,5362 QueenAve  ILbhomborough  New Jersey USA,5392 KingDr YAhobptside Texas USA ,Electric,time-of-use,Inactive
2024-01-14,102895,2584,Residential,RESI-102895,5362 SunWay  TGlvwowwwood  Pennsylvania USA,5392 ParkLn Fortbury Texas USA ,Electric,variable-rate,Active
2021-02-17,100417,374,Small Commercial,SMALLCOMM-100417,5363 KingCourt  BQxdpxzuport  New Jersey USA,5392 QueenRd DXspiport Texas USA ,Gas,time-of-use,Active
2021-10-11,103841,3433,Commercial,COMM-103841,4501 GreenSt  WestPointcrest  Texas USA,5393 KingLn SWyrzjztcland Texas USA ,Gas,variable-rate,Inactive
2020-04-18,102589,2308,Residential,RESI-102589,5365 QueenDr  Mountton  Maryland USA,5393 KingLn SWyrzjztcland Texas USA ,Electric,fixed-rate,Active
2022-08-09,102232,1981,Residential,RESI-102232,5366 QueenLn  GrandHavenview  Indiana USA,5393 PineRd FortMoreborough Texas USA ,Gas,time-of-use,Active
2020-07-29,104945,4404,Small Commercial,SMALLCOMM-104945,5368 GreenPl  JOnlraukborough  New Jersey USA,5394 GrandBlvd RoseMoreside Illinois USA ,Electric,variable-rate,Active
2024-10-04,101850,1642,Residential,RESI-101850,5368 SilverDr  Lakeview  Texas USA,5394 SilverWay XJlyaahville Texas USA ,Electric,fixed-rate,Active
2019-09-26,100308,277,Residential,RESI-100308,537 QueenCourt  SouthGatehill  Texas USA,5396 PineAve StoneBridgebridge Texas USA ,Gas,variable-rate,Active
2024-10-28,102745,2446,Commercial,COMM-102745,4933 PineTerrace  Northview  Texas USA,5396 RiverTerrace NewHamview Maryland USA ,Water,variable-rate,Inactive
2022-04-28,102581,2300,Residential,RESI-102581,5372 GreenCourt  RiverHavenford  Texas USA,5397 ParkRd AJsrbvwahaven Texas USA ,Electric,time-of-use,Active
2019-09-28,105345,4757,Residential,RESI-105345,5374 GrandBlvd  CFmfbhehzland  Pennsylvania USA,5397 StoneTerrace NorthBridgecrest Massachusetts USA ,Electric,fixed-rate,Active
2020-12-30,102977,2653,Small Commercial,SMALLCOMM-102977,5374 RiverTerrace  Greenmont  Texas USA,5397 StoneTerrace NorthBridgecrest Massachusetts USA ,Electric,time-of-use,Closed
2021-09-04,101176,1056,Residential,RESI-101176,5378 RiverSt  Riverdale  New York USA,5398 SilverTerrace BVvybyjridge California USA ,Gas,fixed-rate,Active
2023-12-31,105457,4864,Small Commercial,SMALLCOMM-105457,5379 LakeRd  YDrbceubborough  Texas USA,54 ParkSt ZXqzayiromouth New Jersey USA,Electric,fixed-rate,Active
2021-09-16,100388,346,Small Commercial,SMALLCOMM-100388,538 GrandDr  PDvjaliwood  Texas USA,540 Hillcrest Dr Texas USA ,Gas,fixed-rate,Inactive
2019-02-09,103604,3220,Commercial,COMM-103604,9352 RiverSt  NorthSonhill  Texas USA,540 LakeCourt PortPointmont Texas USA ,Electric,time-of-use,Active
2020-09-19,102456,2182,Residential,RESI-102456,5380 HillAve  DUabumpjburg  Texas USA,540 LakeCourt PortPointmont Texas USA ,Electric,variable-rate,Suspended
2024-04-29,100266,241,Residential,RESI-100266,5383 GreenBlvd  Oakport  Ohio USA,5404 CedarDr Eastside Ontario Canada ,Water,time-of-use,Active
2020-09-24,102329,2068,Commercial,COMM-102329,8857 SilverDr  Roseville  Texas USA,5404 ParkAve VUqoudigtcrest Texas USA ,Electric,variable-rate,Active
2025-06-03,100149,135,Small Commercial,SMALLCOMM-100149,5384 RiverAve  GreenWickdale  Texas USA,5404 SunDr NEsmlridge Texas USA ,Gas,variable-rate,Active
2025-02-07,101390,1246,Commercial,COMM-101390,2411 GreenBlvd  UVektrbury  Indiana USA,5405 KingDr MFmxcifield Massachusetts USA ,Water,variable-rate,Closed
2021-02-23,100052,49,Commercial,COMM-100052,5388 SunAve  FairHamridge  Alberta Canada,5406 PineTerrace Stonemouth Michigan USA ,Gas,variable-rate,Closed
2019-08-15,104119,3684,Residential,RESI-104119,5392 KingDr  YAhobptside  Texas USA,5406 RiverWay Portbridge Texas USA ,Water,fixed-rate,Suspended
2024-02-12,101336,1195,Residential,RESI-101336,5392 ParkLn  Fortbury  Texas USA,5407 RiverDr UNjbnfuuhill Texas USA ,Electric,time-of-use,Active
2022-09-14,103557,3183,Commercial,COMM-103557,5392 QueenRd  DXspiport  Texas USA,5408 PinePl Lakebridge California USA ,Electric,variable-rate,Active
2023-06-02,100132,119,Commercial,COMM-100132,5393 KingLn  SWyrzjztcland  Texas USA,5408 QueenBlvd Silverwood Texas USA ,Gas,time-of-use,Inactive
2019-03-06,101233,1104,Commercial,COMM-101233,5500 OakCourt  MountPointbury  Texas USA,541 ParkLn DXspiport Texas USA ,Gas,variable-rate,Active
2022-03-22,103199,2851,Small Commercial,SMALLCOMM-103199,5393 PineRd  FortMoreborough  Texas USA,541 SunAve SilverPointbury Alberta Canada ,Water,time-of-use,Active
2022-10-03,103018,2693,Residential,RESI-103018,5394 GrandBlvd  RoseMoreside  Illinois USA,5412 ElmDr FWegcdale Manitoba Canada ,Water,variable-rate,Active
2025-04-10,101823,1621,Commercial,COMM-101823,5394 SilverWay  XJlyaahville  Texas USA,5412 PineCourt Riverside Texas USA ,Gas,time-of-use,Suspended
2025-08-25,103740,3343,Residential,RESI-103740,5396 PineAve  StoneBridgebridge  Texas USA,5419 KingPl Eastford Texas USA ,Gas,time-of-use,Active
2021-03-25,102246,1994,Residential,RESI-102246,5396 RiverTerrace  NewHamview  Maryland USA,542 GreenRd NewGateridge Texas USA ,Electric,variable-rate,Active
2025-06-01,102813,2509,Residential,RESI-102813,5397 ParkRd  AJsrbvwahaven  Texas USA,5423 SilverLn Easthill Massachusetts USA ,Gas,variable-rate,Active
2019-06-03,104076,3645,Residential,RESI-104076,5397 StoneTerrace  NorthBridgecrest  Massachusetts USA,5425 GrandBlvd Roseburg Texas USA ,Electric,variable-rate,Suspended
2022-02-07,106076,3645,Residential,RESI-106076,5397 StoneTerrace  NorthBridgecrest  Massachusetts USA,5425 GrandBlvd Roseburg Texas USA ,Electric,time-of-use,Active
2022-04-27,101207,1083,Small Commercial,SMALLCOMM-101207,5398 SilverTerrace  BVvybyjridge  California USA,5428 ParkPl OakValeburg Saskatchewan Canada ,Electric,variable-rate,Closed
2019-08-20,105235,4659,Commercial,COMM-105235,54 ParkSt  ZXqzayiromouth  New Jersey USA,5430 PineRd LakeGatefield Texas USA ,Electric,time-of-use,Active
2019-09-25,101656,1475,Commercial,COMM-101656,4356 SilverBlvd  QPkragxnhill  Maryland USA,5431 SunSt Brightburg Texas USA ,Gas,time-of-use,Suspended
2021-08-26,100466,417,Residential,RESI-100466,540 LakeCourt  PortPointmont  Texas USA,5431 SunSt Brightburg Texas USA ,Electric,time-of-use,Active
2020-04-19,104308,3848,Commercial,COMM-104308,1467 LakePl  UJurydputon  Texas USA,5434 HillBlvd StoneValeview Manitoba Canada ,Gas,fixed-rate,Closed
2025-06-17,104028,3600,Residential,RESI-104028,5404 CedarDr  Eastside  Ontario Canada,5437 ParkTerrace Eastton Texas USA ,Electric,variable-rate,Active
2021-03-30,101150,1030,Residential,RESI-101150,5404 ParkAve  VUqoudigtcrest  Texas USA,544 RiverDr Riverland Texas USA ,Electric,time-of-use,Active
2023-11-20,101189,1067,Residential,RESI-101189,5404 SunDr  NEsmlridge  Texas USA,544 RiverDr Riverland Texas USA ,Electric,variable-rate,Active
2025-01-29,101497,1339,Residential,RESI-101497,5405 KingDr  MFmxcifield  Massachusetts USA,5440 HillDr LCrqbqsview Texas USA ,Electric,time-of-use,Active
2023-08-26,104418,3950,Small Commercial,SMALLCOMM-104418,5406 PineTerrace  Stonemouth  Michigan USA,5441 KingDr Greenhill Michigan USA ,Electric,time-of-use,Active
2022-01-24,103378,3013,Residential,RESI-103378,5406 RiverWay  Portbridge  Texas USA,5441 KingDr Greenhill Michigan USA ,Water,time-of-use,Inactive
2025-07-23,103621,3237,Residential,RESI-103621,5407 RiverDr  UNjbnfuuhill  Texas USA,5441 KingDr Greenhill Michigan USA ,Gas,fixed-rate,Closed
2019-12-06,103272,2916,Small Commercial,SMALLCOMM-103272,5408 PinePl  Lakebridge  California USA,5445 HillBlvd Eastton Texas USA ,Water,variable-rate,Active
2023-08-25,105526,4925,Residential,RESI-105526,5408 QueenBlvd  Silverwood  Texas USA,5445 HillBlvd Eastton Texas USA ,Electric,time-of-use,Active
2024-07-03,100779,697,Residential,RESI-100779,541 ParkLn  DXspiport  Texas USA,5447 GreenLn Stoneburg Texas USA ,Gas,time-of-use,Active
2019-02-13,105566,4963,Small Commercial,SMALLCOMM-105566,541 SunAve  SilverPointbury  Alberta Canada,5447 GreenLn Stoneburg Texas USA ,Electric,fixed-rate,Active
2020-07-18,105538,4935,Small Commercial,SMALLCOMM-105538,5412 ElmDr  FWegcdale  Manitoba Canada,5447 ParkWay QSvpjaville Texas USA ,Electric,variable-rate,Inactive
2020-03-13,104429,3960,Small Commercial,SMALLCOMM-104429,5412 PineCourt  Riverside  Texas USA,5449 CedarWay Lakeford Ohio USA ,Water,fixed-rate,Active
2024-08-20,103382,3015,Residential,RESI-103382,5419 KingPl  Eastford  Texas USA,5449 SilverLn Brightcrest Texas USA ,Water,fixed-rate,Inactive
2021-08-04,102259,2007,Residential,RESI-102259,542 GreenRd  NewGateridge  Texas USA,5449 SilverLn Brightcrest Texas USA ,Gas,time-of-use,Active
2022-09-01,105035,4485,Residential,RESI-105035,5423 SilverLn  Easthill  Massachusetts USA,545 ElmDr MXozuxton Indiana USA ,Electric,variable-rate,Active
2022-07-20,100578,515,Residential,RESI-100578,5425 GrandBlvd  Roseburg  Texas USA,5454 ParkPl FortValefield Texas USA ,Electric,fixed-rate,Inactive
2019-12-30,105156,4588,Commercial,COMM-105156,3149 PineAve  Riverhill  Texas USA,5455 StoneLn BrightWickfield New Jersey USA,Water,fixed-rate,Active
2022-07-10,105322,4735,Residential,RESI-105322,5428 ParkPl  OakValeburg  Saskatchewan Canada,5457 ElmSt OFcelgedale Texas USA ,Gas,time-of-use,Active
2024-08-30,105477,4880,Residential,RESI-105477,5430 PineRd  LakeGatefield  Texas USA,5457 ElmSt OFcelgedale Texas USA ,Electric,variable-rate,Active
2020-10-23,100551,491,Residential,RESI-100551,5431 SunSt  Brightburg  Texas USA,5457 StoneWay EastWickside Alberta Canada ,Gas,variable-rate,Active
2022-12-13,104993,4450,Commercial,COMM-104993,6247 CedarTerrace  XIhbfupford  Texas USA,5459 OakPl NEsmlridge Texas USA ,Gas,variable-rate,Active
2020-10-23,102045,1815,Small Commercial,SMALLCOMM-102045,5434 HillBlvd  StoneValeview  Manitoba Canada,5463 MapleCourt Newview Texas USA ,Water,time-of-use,Active
2025-07-06,100924,828,Residential,RESI-100924,5437 ParkTerrace  Eastton  Texas USA,5463 QueenSt RiverHavenborough Illinois USA ,Electric,fixed-rate,Active
2023-03-13,100109,98,Residential,RESI-100109,544 RiverDr  Riverland  Texas USA,5463 RiverTerrace Westmouth New York USA,Gas,fixed-rate,Active
2020-11-26,101019,914,Commercial,COMM-101019,2990 KingPl  GreenHavenborough  Texas USA,5464 PineBlvd Northdale Ohio USA ,Gas,time-of-use,Suspended
2024-07-18,102193,1948,Residential,RESI-102193,5440 HillDr  LCrqbqsview  Texas USA,5464 RiverSt Silverside Michigan USA ,Electric,time-of-use,Active
2020-11-13,106087,3271,Residential,RESI-106087,5441 KingDr  Greenhill  Michigan USA,5466 OakTerrace PineBridgedale Pennsylvania USA ,Gas,time-of-use,Active
2025-03-05,103660,3271,Residential,RESI-103660,5441 KingDr  Greenhill  Michigan USA,5466 SunTerrace OQswatford Saskatchewan Canada ,Water,fixed-rate,Inactive
2020-05-28,100246,223,Commercial,COMM-100246,7098 PineAve  AOlunfjborough  Indiana USA,5467 ParkRd LakeValeford Texas USA ,Gas,variable-rate,Inactive
2021-01-04,100459,412,Small Commercial,SMALLCOMM-100459,5445 HillBlvd  Eastton  Texas USA,5468 ElmRd Silverwood Texas USA ,Electric,time-of-use,Suspended
2021-02-14,104255,3803,Commercial,COMM-104255,3463 StonePl  EDeoufridge  Texas USA,5468 PineAve Newbury Manitoba Canada ,Gas,fixed-rate,Inactive
